date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:28:34	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2231916-17fab805a30%22	https://icmarketsgroup.com/_next/static/media/fa-solid-900.9bbb245e67a133f6e486d8d2545e14a5.eot?	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/_next/static/media/fa-solid-900.9bbb245e67a133f6e486d8d2545e14a5d41d.eot	(from https://icmarketsgroup.com/_next/static/css/3325a4969a140c9b928a.css)
20:28:34	78268/78268	---M--	200	added ('OK')	font/woff2	etag:W/%22131bc-17fab805a30%22	https://icmarketsgroup.com/_next/static/media/fa-solid-900.1551f4f60c37af51121f106501f69b80.woff2	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/_next/static/media/fa-solid-900.1551f4f60c37af51121f106501f69b80.woff2	(from https://icmarketsgroup.com/_next/static/css/3325a4969a140c9b928a.css)
20:28:35	101648/101648	---M--	200	added ('OK')	font/woff	etag:W/%2218d10-17fab805a30%22	https://icmarketsgroup.com/_next/static/media/fa-solid-900.eeccf4f66002c6f2ba24d3d22f2434c2.woff	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/_next/static/media/fa-solid-900.eeccf4f66002c6f2ba24d3d22f2434c2.woff	(from https://icmarketsgroup.com/_next/static/css/3325a4969a140c9b928a.css)
20:28:35	202744/202744	---MCZ	200	added ('OK')	font/ttf	etag:W/%22317f8-17fab805a30%22	https://icmarketsgroup.com/_next/static/media/fa-solid-900.be9ee23c0c6390141475d519c2c5fb8f.ttf	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/_next/static/media/fa-solid-900.be9ee23c0c6390141475d519c2c5fb8f.ttf	(from https://icmarketsgroup.com/_next/static/css/3325a4969a140c9b928a.css)
20:28:35	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e05cf-17fab805a30%22	https://icmarketsgroup.com/_next/static/media/fa-solid-900.7a8b4f130182d19a2d7c67d80c090397.svg	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/_next/static/media/fa-solid-900.7a8b4f130182d19a2d7c67d80c090397.svg	(from https://icmarketsgroup.com/_next/static/css/3325a4969a140c9b928a.css)
20:28:36	5174/5174	---MCZ	200	added ('OK')	text/css	etag:W/%221436-17fab805a30%22	https://icmarketsgroup.com/_next/static/css/4540cbd4b5e158ed1e7c.css	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/_next/static/css/4540cbd4b5e158ed1e7c.css	(from https://icmarketsgroup.com/en/about)
20:28:36	564728/564728	---M--	200	added ('OK')	image/jpeg	etag:W/%2289df8-17fab7f2598%22	https://icmarketsgroup.com/img/our-story.jpg	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/img/our-story.jpg	(from https://icmarketsgroup.com/_next/static/css/3325a4969a140c9b928a.css)
20:28:36	5927/5927	---MCZ	200	added ('OK')	application/javascript	etag:W/%221727-17fab805a30%22	https://icmarketsgroup.com/_next/static/chunks/pages/about-77638be61a03f7fa33fe.js	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/_next/static/chunks/pages/about-77638be61a03f7fa33fe.js	(from https://icmarketsgroup.com/en/about)
20:28:36	33965/33965	---MCZ	404	error ('Not%20Found')	text/html	etag:%2284ad-OJVXbDnieD6D/qYanft6MOobKxE%22	https://icmarketsgroup.com/en/%22/img/about-banner.jpg%22	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/en/_/img/about-banner.jpg_	(from https://icmarketsgroup.com/en/about)
20:28:36	33965/33965	---MCZ	404	error ('Not%20Found')	text/html	etag:%2284ad-OJVXbDnieD6D/qYanft6MOobKxE%22	https://icmarketsgroup.com/en/%22/img/banner-1.jpg%22	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/en/_/img/banner-1.jpg_	(from https://icmarketsgroup.com/en/about)
